id,macro_tags,level_1_tags
1233997,"[""politics_power"", ""finance_economy""]","[""politics_society"", ""work_money_technology""]"
1233998,"[""animals""]","[""daily_life_services""]"
1233999,"[""textual_forms""]","[""culture_media_characters""]"
1233656,"[""literature_folklore_characters""]","[""culture_media_characters""]"
1233672,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1242582,"[""politics_power""]","[""politics_society""]"
1242588,"[""media_popculture""]","[""culture_media_characters""]"
1242276,"[""media_popculture""]","[""culture_media_characters""]"
1241962,"[""health_medicine""]","[""health_habits_sport""]"
1241966,"[""politics_power""]","[""politics_society""]"
1241972,"[""food_diet""]","[""daily_life_services""]"
1241658,"[""politics_power""]","[""politics_society""]"
1241659,"[""politics_power""]","[""politics_society""]"
1241388,"[""sex_gender""]","[""relationships_identity""]"
1251104,"[""education_children""]","[""relationships_identity""]"
1251107,"[""finance_economy"", ""sport""]","[""health_habits_sport"", ""work_money_technology""]"
1251108,"[""sport""]","[""health_habits_sport""]"
1251114,"[""work_professions""]","[""work_money_technology""]"
1251115,"[""animals""]","[""daily_life_services""]"
1250497,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1249931,"[""health_medicine""]","[""health_habits_sport""]"
1260730,"[""literature_folklore_characters""]","[""culture_media_characters""]"
1260741,"[""soviet_history_politics""]","[""politics_society""]"
1260405,"[""work_professions"", ""alcohol_smoking_drugs""]","[""health_habits_sport"", ""work_money_technology""]"
1260406,"[""education_children"", ""finance_economy""]","[""relationships_identity"", ""work_money_technology""]"
1260409,"[""media_popculture"", ""everyday_life"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""culture_media_characters"", ""daily_life_services""]"
1260410,"[""it_internet""]","[""work_money_technology""]"
1260413,"[""covid_pandemic""]","[""health_habits_sport""]"
1260011,"[""politics_power""]","[""politics_society""]"
1260014,"[""sex_gender""]","[""relationships_identity""]"
1260028,"[""animals""]","[""daily_life_services""]"
1260031,"[""covid_pandemic""]","[""health_habits_sport""]"
1260035,"[""it_internet""]","[""work_money_technology""]"
1259645,"[""it_internet"", ""covid_pandemic""]","[""health_habits_sport"", ""work_money_technology""]"
1271113,"[""it_internet""]","[""work_money_technology""]"
1270751,"[""covid_pandemic""]","[""health_habits_sport""]"
1270759,"[""sex_gender"", ""covid_pandemic""]","[""health_habits_sport"", ""relationships_identity""]"
1270770,"[""work_professions""]","[""work_money_technology""]"
1270775,"[""covid_pandemic""]","[""health_habits_sport""]"
1270401,"[""covid_pandemic""]","[""health_habits_sport""]"
1270412,"[""sex_gender""]","[""relationships_identity""]"
1270021,"[""health_medicine""]","[""health_habits_sport""]"
1270022,"[""consumer_services""]","[""daily_life_services""]"
1270023,"[""everyday_life""]","[""daily_life_services""]"
1269538,"[""politics_power""]","[""politics_society""]"
1269546,"[""politics_power""]","[""politics_society""]"
1281012,"[""covid_pandemic""]","[""health_habits_sport""]"
1281015,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1281023,"[""politics_power"", ""religion_holidays""]","[""beliefs_science_absurd"", ""politics_society""]"
1280662,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1280665,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1280668,"[""politics_power""]","[""politics_society""]"
1280672,"[""politics_power""]","[""politics_society""]"
1280677,"[""family_relationships""]","[""relationships_identity""]"
1280680,"[""media_popculture"", ""religion_holidays""]","[""beliefs_science_absurd"", ""culture_media_characters""]"
1280371,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1280372,"[""politics_power""]","[""politics_society""]"
1280373,"[""covid_pandemic""]","[""health_habits_sport""]"
1280379,"[""media_popculture""]","[""culture_media_characters""]"
1280380,"[""work_professions""]","[""work_money_technology""]"
1280382,"[""work_professions""]","[""work_money_technology""]"
1280383,"[""media_popculture""]","[""culture_media_characters""]"
1280387,"[""transport""]","[""daily_life_services""]"
1280080,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1279797,"[""family_relationships""]","[""relationships_identity""]"
1279798,"[""education_children"", ""religion_holidays""]","[""beliefs_science_absurd"", ""relationships_identity""]"
1279799,"[""consumer_services""]","[""daily_life_services""]"
1279801,"[""consumer_services""]","[""daily_life_services""]"
1279803,"[""health_medicine"", ""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1279811,"[""work_professions"", ""consumer_services""]","[""daily_life_services"", ""work_money_technology""]"
1279812,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1291448,"[""health_medicine"", ""covid_pandemic""]","[""health_habits_sport""]"
1291456,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1291457,"[""work_professions""]","[""work_money_technology""]"
1291158,"[""it_internet""]","[""work_money_technology""]"
1291163,"[""literature_folklore_characters""]","[""culture_media_characters""]"
1290803,"[""work_professions""]","[""work_money_technology""]"
1290823,"[""family_relationships""]","[""relationships_identity""]"
1290437,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1290441,"[""sex_gender""]","[""relationships_identity""]"
1290458,"[""animals""]","[""daily_life_services""]"
1290459,"[""sex_gender"", ""alcohol_smoking_drugs""]","[""health_habits_sport"", ""relationships_identity""]"
1290467,"[""family_relationships"", ""army_police""]","[""politics_society"", ""relationships_identity""]"
1290470,"[""education_children""]","[""relationships_identity""]"
1290471,"[""army_police"", ""alcohol_smoking_drugs""]","[""health_habits_sport"", ""politics_society""]"
1290472,"[""health_medicine""]","[""health_habits_sport""]"
1302728,"[""army_police""]","[""politics_society""]"
1302753,"[""food_diet""]","[""daily_life_services""]"
1302754,"[""politics_power""]","[""politics_society""]"
1302763,"[""sport""]","[""health_habits_sport""]"
1302219,"[""politics_power""]","[""politics_society""]"
1302221,"[""army_police"", ""covid_pandemic""]","[""health_habits_sport"", ""politics_society""]"
1302225,"[""politics_power""]","[""politics_society""]"
1302243,"[""sport""]","[""health_habits_sport""]"
1310934,"[""family_relationships""]","[""relationships_identity""]"
1310939,"[""politics_power"", ""media_popculture""]","[""culture_media_characters"", ""politics_society""]"
1310940,"[""family_relationships""]","[""relationships_identity""]"
1310466,"[""politics_power""]","[""politics_society""]"
1310469,"[""politics_power""]","[""politics_society""]"
1310474,"[""education_children""]","[""relationships_identity""]"
1310487,"[""sport""]","[""health_habits_sport""]"
1310223,"[""transport""]","[""daily_life_services""]"
1317807,"[""politics_power""]","[""politics_society""]"
1317811,"[""education_children""]","[""relationships_identity""]"
1317818,"[""sex_gender"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""relationships_identity""]"
1317821,"[""work_professions""]","[""work_money_technology""]"
1317561,"[""covid_pandemic""]","[""health_habits_sport""]"
1317572,"[""work_professions""]","[""work_money_technology""]"
1317575,"[""work_professions""]","[""work_money_technology""]"
1317346,"[""sex_gender""]","[""relationships_identity""]"
1317357,"[""politics_power""]","[""politics_society""]"
1317371,"[""everyday_life"", ""animals""]","[""daily_life_services""]"
1317376,"[""work_professions""]","[""work_money_technology""]"
1317377,"[""sex_gender""]","[""relationships_identity""]"
1317381,"[""finance_economy""]","[""work_money_technology""]"
1317078,"[""science_space""]","[""beliefs_science_absurd""]"
1324404,"[""education_children""]","[""relationships_identity""]"
1324411,"[""everyday_life""]","[""daily_life_services""]"
1324412,"[""finance_economy""]","[""work_money_technology""]"
1324169,"[""literature_folklore_characters"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""culture_media_characters""]"
1323937,"[""politics_power""]","[""politics_society""]"
1323759,"[""media_popculture""]","[""culture_media_characters""]"
1323557,"[""family_relationships""]","[""relationships_identity""]"
1323348,"[""army_police""]","[""politics_society""]"
1331271,"[""animals""]","[""daily_life_services""]"
1331273,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1331276,"[""work_professions""]","[""work_money_technology""]"
1331036,"[""politics_power""]","[""politics_society""]"
1331049,"[""education_children"", ""animals""]","[""daily_life_services"", ""relationships_identity""]"
1331051,"[""army_police""]","[""politics_society""]"
1331052,"[""education_children"", ""cities_places""]","[""politics_society"", ""relationships_identity""]"
1330597,"[""politics_power""]","[""politics_society""]"
1330600,"[""covid_pandemic""]","[""health_habits_sport""]"
1338786,"[""education_children""]","[""relationships_identity""]"
1338521,"[""literature_folklore_characters"", ""animals""]","[""culture_media_characters"", ""daily_life_services""]"
1338534,"[""consumer_services""]","[""daily_life_services""]"
1338289,"[""sex_gender""]","[""relationships_identity""]"
1338291,"[""it_internet""]","[""work_money_technology""]"
1338292,"[""transport""]","[""daily_life_services""]"
1345713,"[""family_relationships"", ""alcohol_smoking_drugs""]","[""health_habits_sport"", ""relationships_identity""]"
1345714,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1345492,"[""army_police""]","[""politics_society""]"
1345290,"[""sex_gender"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""relationships_identity""]"
1344909,"[""army_police""]","[""politics_society""]"
1344912,"[""everyday_life"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""daily_life_services""]"
1353039,"[""politics_power""]","[""politics_society""]"
1352980,"[""sex_gender""]","[""relationships_identity""]"
1352981,"[""textual_forms""]","[""culture_media_characters""]"
1352982,"[""education_children""]","[""relationships_identity""]"
1352986,"[""cities_places""]","[""politics_society""]"
1352914,"[""education_children""]","[""relationships_identity""]"
1352915,"[""animals""]","[""daily_life_services""]"
1352916,"[""army_police""]","[""politics_society""]"
1352936,"[""textual_forms"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""culture_media_characters""]"
1352939,"[""transport"", ""cities_places""]","[""daily_life_services"", ""politics_society""]"
1352940,"[""family_relationships"", ""cities_places""]","[""politics_society"", ""relationships_identity""]"
1352941,"[""literature_folklore_characters"", ""health_medicine""]","[""culture_media_characters"", ""health_habits_sport""]"
1352942,"[""work_professions""]","[""work_money_technology""]"
1352943,"[""cities_places""]","[""politics_society""]"
1352944,"[""sex_gender""]","[""relationships_identity""]"
1352949,"[""sex_gender""]","[""relationships_identity""]"
1352950,"[""literature_folklore_characters""]","[""culture_media_characters""]"
1352726,"[""textual_forms""]","[""culture_media_characters""]"
1352306,"[""education_children""]","[""relationships_identity""]"
1352307,"[""transport""]","[""daily_life_services""]"
1352309,"[""health_medicine""]","[""health_habits_sport""]"
1352394,"[""education_children"", ""cities_places""]","[""politics_society"", ""relationships_identity""]"
1352395,"[""family_relationships""]","[""relationships_identity""]"
1352396,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1352433,"[""education_children"", ""transport""]","[""daily_life_services"", ""relationships_identity""]"
1352435,"[""it_internet""]","[""work_money_technology""]"
1352436,"[""it_internet""]","[""work_money_technology""]"
1351549,"[""politics_power"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""politics_society""]"
1358237,"[""family_relationships""]","[""relationships_identity""]"
1358072,"[""education_children""]","[""relationships_identity""]"
1358079,"[""family_relationships"", ""literature_folklore_characters""]","[""culture_media_characters"", ""relationships_identity""]"
1357899,"[""family_relationships""]","[""relationships_identity""]"
1357900,"[""work_professions""]","[""work_money_technology""]"
1357902,"[""it_internet""]","[""work_money_technology""]"
1357906,"[""sex_gender"", ""animals""]","[""daily_life_services"", ""relationships_identity""]"
1357907,"[""family_relationships""]","[""relationships_identity""]"
1357546,"[""sex_gender""]","[""relationships_identity""]"
1357547,"[""work_professions"", ""alcohol_smoking_drugs""]","[""health_habits_sport"", ""work_money_technology""]"
1357548,"[""sport""]","[""health_habits_sport""]"
1357552,"[""family_relationships""]","[""relationships_identity""]"
1357554,"[""health_medicine""]","[""health_habits_sport""]"
1357555,"[""politics_power""]","[""politics_society""]"
1357556,"[""transport""]","[""daily_life_services""]"
1357557,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1363563,"[""religion_holidays"", ""absurd_philosophy""]","[""beliefs_science_absurd""]"
1363359,"[""transport"", ""cities_places""]","[""daily_life_services"", ""politics_society""]"
1363362,"[""education_children""]","[""relationships_identity""]"
1363366,"[""textual_forms""]","[""culture_media_characters""]"
1363179,"[""family_relationships""]","[""relationships_identity""]"
1363187,"[""sex_gender""]","[""relationships_identity""]"
1363012,"[""everyday_life""]","[""daily_life_services""]"
1362645,"[""work_professions""]","[""work_money_technology""]"
1369166,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1369167,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1369170,"[""literature_folklore_characters"", ""religion_holidays""]","[""beliefs_science_absurd"", ""culture_media_characters""]"
1369171,"[""literature_folklore_characters"", ""religion_holidays""]","[""beliefs_science_absurd"", ""culture_media_characters""]"
